plotID,nlcdClass,collectDate,plotIDeventID,sampleID,subsampleID,taxonID.y,individualCount
TALL_009,evergreenForest,2017-07-12T00:00:00Z,TALL_009 TALL.2017.26,TALL_009.S.20170712,l/M16YIQdhkJt+ncCGAMRysW1geb2FkQvhRiZgl/vZ8=,HELNIG,1
TALL_002,mixedForest,2017-07-12T00:00:00Z,TALL_002 TALL.2017.26,TALL_002.N.20170712,GD+N/FshctyUIHxg20PoNYQomrEDtfkWw2LL1RZPsD8=,DICPOL,1
TALL_005,mixedForest,2017-07-12T00:00:00Z,TALL_005 TALL.2017.26,TALL_005.S.20170712,t0MQRG9cttlywMSxohgAFqq8dBUFKkpmPLKow8aGQ8g=,CYCCON2,2
TALL_005,mixedForest,2017-07-12T00:00:00Z,TALL_005 TALL.2017.26,TALL_005.S.20170712,t0MQRG9cttlywMSxohgAFqq8dBUFKkpmPLKow8aGQ8g=,CYCCON2,2
TALL_003,mixedForest,2017-07-12T00:00:00Z,TALL_003 TALL.2017.26,TALL_003.W.20170712,M7Kgwa5WKWpZLczAUhfq1fwTpWlLHg+hDpsTwIgfmjQ=,TETCAR2,3
TALL_003,mixedForest,2017-07-12T00:00:00Z,TALL_003 TALL.2017.26,TALL_003.W.20170712,M7Kgwa5WKWpZLczAUhfq1fwTpWlLHg+hDpsTwIgfmjQ=,TETCAR2,3
TALL_003,mixedForest,2017-07-12T00:00:00Z,TALL_003 TALL.2017.26,TALL_003.W.20170712,M7Kgwa5WKWpZLczAUhfq1fwTpWlLHg+hDpsTwIgfmjQ=,TETCAR2,3
TALL_003,mixedForest,2017-07-12T00:00:00Z,TALL_003 TALL.2017.26,TALL_003.W.20170712,M7Kgwa5WKWpZLczAUhfq1ROHlfr1zvVCRy710E4aU/k=,ANIHAP,1
TALL_013,evergreenForest,2017-07-12T00:00:00Z,TALL_013 TALL.2017.26,TALL_013.W.20170712,636VT4a85rBz708ok8/uiCM7dqK734zj2MixTlT9cK8=,CYCCON2,2
TALL_013,evergreenForest,2017-07-12T00:00:00Z,TALL_013 TALL.2017.26,TALL_013.W.20170712,636VT4a85rBz708ok8/uiCM7dqK734zj2MixTlT9cK8=,CYCCON2,2
TALL_013,evergreenForest,2017-07-12T00:00:00Z,TALL_013 TALL.2017.26,TALL_013.W.20170712,636VT4a85rBz708ok8/uiAKczU0XxloYPwY8VMV9ON4=,CYCFRE,1
TALL_001,deciduousForest,2017-07-12T00:00:00Z,TALL_001 TALL.2017.26,TALL_001.W.20170712,oBD9lvhf20k8ygv0NMPlc9Bl0mUuG4f+llcty8RBa/o=,CYCCON2,2
TALL_001,deciduousForest,2017-07-12T00:00:00Z,TALL_001 TALL.2017.26,TALL_001.W.20170712,oBD9lvhf20k8ygv0NMPlc9Bl0mUuG4f+llcty8RBa/o=,CYCCON2,2
TALL_001,deciduousForest,2017-07-12T00:00:00Z,TALL_001 TALL.2017.26,TALL_001.S.20170712,oBD9lvhf20k7o+euzZn8ScXzvAmSPlR0DUqwdI9yB1k=,CYCCON2,2
TALL_001,deciduousForest,2017-07-12T00:00:00Z,TALL_001 TALL.2017.26,TALL_001.S.20170712,oBD9lvhf20k7o+euzZn8ScXzvAmSPlR0DUqwdI9yB1k=,CYCCON2,2
TALL_007,deciduousForest,2017-07-12T00:00:00Z,TALL_007 TALL.2017.26,TALL_007.N.20170712,dCnpKCfrHjMDTmr6gbH2gHfv++hXKQjrGGKrEyJa6JY=,CYCCON2,1
TALL_013,evergreenForest,2017-07-26T00:00:00Z,TALL_013 TALL.2017.28,TALL_013.W.20170726,636VT4a85rBz708ok8/uiC29pSVw4lKGyfBac0F5anw=,ANIHAP,1
TALL_005,mixedForest,2017-07-26T00:00:00Z,TALL_005 TALL.2017.28,TALL_005.W.20170726,t0MQRG9cttkTXzAl/hWCZyfJ9zb3n9zllTiXGsErmKQ=,PASDEP,1
TALL_007,deciduousForest,2017-07-26T00:00:00Z,TALL_007 TALL.2017.28,TALL_007.E.20170726,dCnpKCfrHjNVstIZkXKDpzuYEZgDWW15saN6e1Lwsl8=,CYCCON2,1
TALL_002,mixedForest,2017-07-26T00:00:00Z,TALL_002 TALL.2017.28,TALL_002.S.20170726,GD+N/FshctykdxqAmOLLMCZOBEhWZemeVCP+gXvCt8U=,DICFUR1,1
TALL_007,deciduousForest,2017-07-26T00:00:00Z,TALL_007 TALL.2017.28,TALL_007.W.20170726,dCnpKCfrHjNAdunRB1Z1OZKUQwjFN5b8tB6suSaaNr0=,CYCCON2,1
TALL_008,deciduousForest,2017-07-26T00:00:00Z,TALL_008 TALL.2017.28,TALL_008.N.20170726,ohyOCuNZZNGUDypBAVFnVwAcMGjGZJ57OkY6x3QFV/E=,DICDIL5,1
TALL_013,evergreenForest,2017-07-26T00:00:00Z,TALL_013 TALL.2017.28,TALL_013.S.20170726,636VT4a85rBehpLAKzFVOsQSc7VwX66JsqB0R4vWiUY=,CYCCON2,1
TALL_009,evergreenForest,2017-07-26T00:00:00Z,TALL_009 TALL.2017.28,TALL_009.S.20170726,l/M16YIQdhkJt+ncCGAMR9qTaGCDKgeHo8Z19Y1VgDc=,ANIMER2,1
TALL_009,evergreenForest,2017-07-26T00:00:00Z,TALL_009 TALL.2017.28,TALL_009.S.20170726,l/M16YIQdhkJt+ncCGAMR17Q9v/WzMyspSLenVhHG6I=,SELOPA,1
TALL_003,mixedForest,2017-07-26T00:00:00Z,TALL_003 TALL.2017.28,TALL_003.W.20170726,M7Kgwa5WKWpZLczAUhfq1SwAT1Ye9p0/+EhhmIpWvMY=,CICPUN,1
TALL_003,mixedForest,2017-07-26T00:00:00Z,TALL_003 TALL.2017.28,TALL_003.W.20170726,M7Kgwa5WKWpZLczAUhfq1TR4WqJjh/G2lWZnKZiCALc=,ANIMER2,2
TALL_003,mixedForest,2017-07-26T00:00:00Z,TALL_003 TALL.2017.28,TALL_003.W.20170726,M7Kgwa5WKWpZLczAUhfq1TR4WqJjh/G2lWZnKZiCALc=,ANIMER2,2
TALL_003,mixedForest,2017-07-26T00:00:00Z,TALL_003 TALL.2017.28,TALL_003.W.20170726,M7Kgwa5WKWpZLczAUhfq1cbXOCibZrQhyYjwNqI8p2g=,TETCAR2,1
TALL_001,deciduousForest,2017-08-09T00:00:00Z,TALL_001 TALL.2017.30,TALL_001.E.20170809,oBD9lvhf20lpvkVKuIGk1+olnv25Q+s00Y5hdBMU4Os=,CYCCON2,1
TALL_003,mixedForest,2017-08-09T00:00:00Z,TALL_003 TALL.2017.30,TALL_003.S.20170809,M7Kgwa5WKWpNhOUcK/Oil9jZjFcHRAEZEoJaWKE5FI4=,ANIMER2,1
TALL_003,mixedForest,2017-08-09T00:00:00Z,TALL_003 TALL.2017.30,TALL_003.S.20170809,M7Kgwa5WKWpNhOUcK/Oil3dIHoIXao12CIhPix4gHL0=,NOTSAY,1
TALL_009,evergreenForest,2017-08-09T00:00:00Z,TALL_009 TALL.2017.30,TALL_009.W.20170809,l/M16YIQdhm+qJ928YSWhfmLsuiYk4VIm0WMn+3i96U=,ANIMER2,3
TALL_009,evergreenForest,2017-08-09T00:00:00Z,TALL_009 TALL.2017.30,TALL_009.W.20170809,l/M16YIQdhm+qJ928YSWhfmLsuiYk4VIm0WMn+3i96U=,ANIMER2,3
TALL_009,evergreenForest,2017-08-09T00:00:00Z,TALL_009 TALL.2017.30,TALL_009.W.20170809,l/M16YIQdhm+qJ928YSWhfmLsuiYk4VIm0WMn+3i96U=,ANIMER2,3
TALL_005,mixedForest,2017-08-09T00:00:00Z,TALL_005 TALL.2017.30,TALL_005.W.20170809,t0MQRG9cttkTXzAl/hWCZxpllyZB8oICCimgv03CYoc=,PASPUN,1
TALL_007,deciduousForest,2017-08-09T00:00:00Z,TALL_007 TALL.2017.30,TALL_007.E.20170809,dCnpKCfrHjNVstIZkXKDp/2wJrElTNSFLNN+X586Zcg=,CYCCON2,2
TALL_007,deciduousForest,2017-08-09T00:00:00Z,TALL_007 TALL.2017.30,TALL_007.E.20170809,dCnpKCfrHjNVstIZkXKDp/2wJrElTNSFLNN+X586Zcg=,CYCCON2,2
TALL_003,mixedForest,2017-08-09T00:00:00Z,TALL_003 TALL.2017.30,TALL_003.E.20170809,M7Kgwa5WKWrnjZxqon/mn+QP7FHxIV3jmR0i+EbtDck=,SELOPA,2
TALL_003,mixedForest,2017-08-09T00:00:00Z,TALL_003 TALL.2017.30,TALL_003.E.20170809,M7Kgwa5WKWrnjZxqon/mn+QP7FHxIV3jmR0i+EbtDck=,SELOPA,2
TALL_003,mixedForest,2017-08-09T00:00:00Z,TALL_003 TALL.2017.30,TALL_003.W.20170809,M7Kgwa5WKWpZLczAUhfq1Y+09xuEXnaBS2dgFenbQ+U=,ANIHAP,1
TALL_003,mixedForest,2017-08-09T00:00:00Z,TALL_003 TALL.2017.30,TALL_003.W.20170809,M7Kgwa5WKWpZLczAUhfq1U8NAD0CvQjKb5NNs4gQtvM=,TETCAR2,1
TALL_003,mixedForest,2017-08-09T00:00:00Z,TALL_003 TALL.2017.30,TALL_003.W.20170809,M7Kgwa5WKWpZLczAUhfq1RR51vUUMnfcvKkd4fHsp6Q=,TETVIR,1
TALL_002,mixedForest,2017-08-09T00:00:00Z,TALL_002 TALL.2017.30,TALL_002.N.20170809,GD+N/FshctyUIHxg20PoNRf5LHau4TgGQUbCx/kCvAQ=,PASPUN,1
TALL_009,evergreenForest,2017-08-09T00:00:00Z,TALL_009 TALL.2017.30,TALL_009.S.20170809,l/M16YIQdhkJt+ncCGAMR8EPf65t9fl5fp0aCBRzhhQ=,ANIHAP,1
TALL_008,deciduousForest,2017-08-09T00:00:00Z,TALL_008 TALL.2017.30,TALL_008.N.20170809,ohyOCuNZZNGUDypBAVFnV/g6A1uHQzxzJqDCyGTgeWY=,DICDIL5,1
TALL_009,evergreenForest,2017-08-23T00:00:00Z,TALL_009 TALL.2017.32,TALL_009.S.20170823,l/M16YIQdhkJt+ncCGAMRwFRS8n+WMCK5SMCeznSOv4=,ANIHAP,1
TALL_003,mixedForest,2017-08-23T00:00:00Z,TALL_003 TALL.2017.32,TALL_003.S.20170823,M7Kgwa5WKWpNhOUcK/Oil6F2+NJls3nUd4iTquJ+ISI=,TETINT,1
TALL_006,evergreenForest,2017-08-23T00:00:00Z,TALL_006 TALL.2017.32,TALL_006.S.20170823,GF+klScYxlN6ZJeevSWgnvrCp98lPWyvzZRLj0CTPmA=,CYCFRE,1
TALL_007,deciduousForest,2017-08-23T00:00:00Z,TALL_007 TALL.2017.32,TALL_007.W.20170823,dCnpKCfrHjNAdunRB1Z1OQm/p+nCEnHrSQG79GA/Md4=,PASDEP,1
TALL_007,deciduousForest,2017-08-23T00:00:00Z,TALL_007 TALL.2017.32,TALL_007.N.20170823,dCnpKCfrHjMDTmr6gbH2gIA1rdS08b0yDb8itobyPf0=,CYCCON2,1
TALL_007,deciduousForest,2017-08-23T00:00:00Z,TALL_007 TALL.2017.32,TALL_007.N.20170823,dCnpKCfrHjMDTmr6gbH2gKeK0DHCqBmYIbuCfVhXHFE=,DICFUR1,1
TALL_009,evergreenForest,2017-08-23T00:00:00Z,TALL_009 TALL.2017.32,TALL_009.W.20170823,l/M16YIQdhm+qJ928YSWhdEAPMxqwSSKnaZEcNf/c+Q=,PASDEP,1
TALL_001,deciduousForest,2017-08-23T00:00:00Z,TALL_001 TALL.2017.32,TALL_001.W.20170823,oBD9lvhf20k8ygv0NMPlc44ffzLgyCgtPuF3o5K5rEI=,CYCCON2,1
TALL_009,evergreenForest,2017-08-23T00:00:00Z,TALL_009 TALL.2017.32,TALL_009.N.20170823,l/M16YIQdhmUTtcma35Srzk5MMRiD1Rvol+65s7rSSk=,PASDEP,1
TALL_007,deciduousForest,2017-08-23T00:00:00Z,TALL_007 TALL.2017.32,TALL_007.E.20170823,dCnpKCfrHjNVstIZkXKDpwyrsgdlnID3fnCPd7cyOn4=,DICPOL,1
TALL_003,mixedForest,2017-08-23T00:00:00Z,TALL_003 TALL.2017.32,TALL_003.W.20170823,M7Kgwa5WKWpZLczAUhfq1UvYiV5W62Rr+V/SVF7NVUw=,TETCAR2,1
TALL_003,mixedForest,2017-08-23T00:00:00Z,TALL_003 TALL.2017.32,TALL_003.W.20170823,M7Kgwa5WKWpZLczAUhfq1dF/oin3QACE2hD6L1lkaL0=,ANIMER2,2
TALL_003,mixedForest,2017-08-23T00:00:00Z,TALL_003 TALL.2017.32,TALL_003.W.20170823,M7Kgwa5WKWpZLczAUhfq1dF/oin3QACE2hD6L1lkaL0=,ANIMER2,2
TALL_004,evergreenForest,2017-08-23T00:00:00Z,TALL_004 TALL.2017.32,TALL_004.S.20170823,Qa/aVRg+qTOS7xXMGw8k8QpmOtxyN/CW409T+dKrQak=,DICDIL5,1
TALL_003,mixedForest,2017-08-23T00:00:00Z,TALL_003 TALL.2017.32,TALL_003.E.20170823,M7Kgwa5WKWrnjZxqon/mnxzg2v+ytKgHp1txnK+Qr6M=,ANIHAP,1
TALL_007,deciduousForest,2017-09-06T00:00:00Z,TALL_007 TALL.2017.34,TALL_007.W.20170906,dCnpKCfrHjNAdunRB1Z1Ob+G4HJOtwBpXFJpdOi+1Hk=,CYCCON2,1
TALL_008,deciduousForest,2017-09-06T00:00:00Z,TALL_008 TALL.2017.34,TALL_008.S.20170906,ohyOCuNZZNGDuUBa8akssWrEkSsuOkgrc/IHDkk03UM=,CYCCON2,1
TALL_009,evergreenForest,2017-09-06T00:00:00Z,TALL_009 TALL.2017.34,TALL_009.W.20170906,l/M16YIQdhm+qJ928YSWhUuahBJAwai8UXN9ZLoI9po=,ELAGRA,1
TALL_009,evergreenForest,2017-09-06T00:00:00Z,TALL_009 TALL.2017.34,TALL_009.W.20170906,l/M16YIQdhm+qJ928YSWhbKhZI67J3BIy2B4XFZ71gM=,SELOPA,1
TALL_004,evergreenForest,2017-09-06T00:00:00Z,TALL_004 TALL.2017.34,TALL_004.S.20170906,Qa/aVRg+qTOS7xXMGw8k8ZD0kQmSNOTuv3+X4COwwUQ=,DICDIL5,1
TALL_003,mixedForest,2017-09-06T00:00:00Z,TALL_003 TALL.2017.34,TALL_003.W.20170906,M7Kgwa5WKWpZLczAUhfq1bT24raaCg4ceYdx7o91D5E=,SELOPA,1
TALL_003,mixedForest,2017-09-06T00:00:00Z,TALL_003 TALL.2017.34,TALL_003.S.20170906,M7Kgwa5WKWpNhOUcK/Oil1wZnF8ktU3nd0CI8fyguN4=,TETINT,2
TALL_003,mixedForest,2017-09-06T00:00:00Z,TALL_003 TALL.2017.34,TALL_003.S.20170906,M7Kgwa5WKWpNhOUcK/Oil1wZnF8ktU3nd0CI8fyguN4=,TETINT,2
TALL_009,evergreenForest,2017-09-06T00:00:00Z,TALL_009 TALL.2017.34,TALL_009.S.20170906,l/M16YIQdhkJt+ncCGAMR23F1BP2F53Ejipp2aF4S50=,PASPUN,1
TALL_009,evergreenForest,2017-09-06T00:00:00Z,TALL_009 TALL.2017.34,TALL_009.N.20170906,l/M16YIQdhmUTtcma35SryfwdeBLzzFiEeyMSbQ2scw=,PASDEP,1
TALL_009,evergreenForest,2017-09-06T00:00:00Z,TALL_009 TALL.2017.34,TALL_009.N.20170906,l/M16YIQdhmUTtcma35Sr87nQJjKf4gTeoXt9vsDqBs=,DICDIL5,1
TALL_007,deciduousForest,2017-09-20T00:00:00Z,TALL_007 TALL.2017.36,TALL_007.N.20170920,dCnpKCfrHjMDTmr6gbH2gIn+k7z1EPFv12fzcTng1Rc=,CYCCON2,3
TALL_007,deciduousForest,2017-09-20T00:00:00Z,TALL_007 TALL.2017.36,TALL_007.N.20170920,dCnpKCfrHjMDTmr6gbH2gIn+k7z1EPFv12fzcTng1Rc=,CYCCON2,3
TALL_007,deciduousForest,2017-09-20T00:00:00Z,TALL_007 TALL.2017.36,TALL_007.N.20170920,dCnpKCfrHjMDTmr6gbH2gIn+k7z1EPFv12fzcTng1Rc=,CYCCON2,3
TALL_004,evergreenForest,2017-09-20T00:00:00Z,TALL_004 TALL.2017.36,TALL_004.S.20170920,Qa/aVRg+qTOS7xXMGw8k8ab+Ybkbp+h9u/jCHDR+LbU=,DICPOL,1
TALL_009,evergreenForest,2017-09-20T00:00:00Z,TALL_009 TALL.2017.36,TALL_009.S.20170920,l/M16YIQdhkJt+ncCGAMR+R0ZVFam3Ydr9YhLDS4aVg=,SELOPA,1
TALL_007,deciduousForest,2017-09-20T00:00:00Z,TALL_007 TALL.2017.36,TALL_007.E.20170920,dCnpKCfrHjNVstIZkXKDp2Izp2wsJ7Wqoim9QilWcv8=,CYCCON2,1
TALL_005,mixedForest,2017-09-20T00:00:00Z,TALL_005 TALL.2017.36,TALL_005.N.20170920,t0MQRG9cttkaxSFKkmeN0kyjW6Wk94RM3JCZo26A63o=,SELOPA,1
TALL_005,mixedForest,2017-09-20T00:00:00Z,TALL_005 TALL.2017.36,TALL_005.N.20170920,t0MQRG9cttkaxSFKkmeN0uojQdpgcJPZkzLav8jbL4s=,CYCCON2,1
TALL_009,evergreenForest,2017-09-20T00:00:00Z,TALL_009 TALL.2017.36,TALL_009.N.20170920,l/M16YIQdhmUTtcma35Sr2PUZZaUMrW7Nd/ednqZoFc=,CLIBAL,1
TALL_003,mixedForest,2017-09-20T00:00:00Z,TALL_003 TALL.2017.36,TALL_003.S.20170920,M7Kgwa5WKWpNhOUcK/Oil9jekHK12Dj+Lk6C3PQnXVg=,TETINT,1
TALL_008,deciduousForest,2017-09-20T00:00:00Z,TALL_008 TALL.2017.36,TALL_008.S.20170920,ohyOCuNZZNGDuUBa8akssX8/Wa4jnH3n0hzw04/SbkA=,CYCCON2,1
TALL_005,mixedForest,2017-09-20T00:00:00Z,TALL_005 TALL.2017.36,TALL_005.W.20170920,t0MQRG9cttkTXzAl/hWCZ28ApSO8UKMzcMWmMy2b3YE=,CYCCON2,1
TALL_009,evergreenForest,2018-04-04T00:00:00Z,TALL_009 TALL.2018.12,TALL_009.W.20180404,l/M16YIQdhkqn3jvos9LY8yE740uoHj34ZsEl150yX8=,ELAGRA,2
TALL_009,evergreenForest,2018-04-04T00:00:00Z,TALL_009 TALL.2018.12,TALL_009.W.20180404,l/M16YIQdhkqn3jvos9LY8yE740uoHj34ZsEl150yX8=,ELAGRA,2
TALL_003,mixedForest,2018-04-04T00:00:00Z,TALL_003 TALL.2018.12,TALL_003.S.20180404,M7Kgwa5WKWpUc/x8/e/x0x/NZb0ZgOE69sapknAB3FY=,ANIMER2,1
TALL_008,deciduousForest,2018-04-04T00:00:00Z,TALL_008 TALL.2018.12,TALL_008.W.20180404,ohyOCuNZZNEEwIFbdxujXw047f9lgwb02Mj14ix2u7k=,CYCCON2,1
TALL_007,deciduousForest,2018-04-04T00:00:00Z,TALL_007 TALL.2018.12,TALL_007.W.20180404,dCnpKCfrHjNHHVd7w3Zkt+REy/NormMsF5zPiyHqIbA=,CYCCON2,1
TALL_008,deciduousForest,2018-04-04T00:00:00Z,TALL_008 TALL.2018.12,TALL_008.S.20180404,ohyOCuNZZNEZJ4yATi7lzE2rjPRYXYwgteNYqvOrp9g=,CYCCON2,1
TALL_001,deciduousForest,2018-04-04T00:00:00Z,TALL_001 TALL.2018.12,TALL_001.S.20180404,oBD9lvhf20mqUj2MSzUA+cevUEpfoW6sjtNGtbr1uDM=,CYCCON2,1
TALL_003,mixedForest,2018-04-04T00:00:00Z,TALL_003 TALL.2018.12,TALL_003.W.20180404,M7Kgwa5WKWr6s0KyIO7C0RFfe56dAgslUOxu65WdqY8=,ANIMER2,1
TALL_007,deciduousForest,2018-04-04T00:00:00Z,TALL_007 TALL.2018.12,TALL_007.S.20180404,dCnpKCfrHjMO2J8057ACF9DCmFAf1A1qjjK+QYOpWqc=,CYCCON2,1
TALL_007,deciduousForest,2018-04-18T00:00:00Z,TALL_007 TALL.2018.14,TALL_007.E.20180418,dCnpKCfrHjMLUq0KTIn2nq1400zDI9/dWw56d1N2bJY=,CYCCON2,1
TALL_005,mixedForest,2018-04-18T00:00:00Z,TALL_005 TALL.2018.14,TALL_005.W.20180418,t0MQRG9cttlCSd4GJsiBE8BAjCoYUei8QnBzbXEC/5Y=,CYCCON2,1
TALL_003,mixedForest,2018-04-18T00:00:00Z,TALL_003 TALL.2018.14,TALL_003.S.20180418,M7Kgwa5WKWpUc/x8/e/x0ygE1z9TRa/hDOjPr9QUx0U=,NOTTER,1
TALL_003,mixedForest,2018-04-18T00:00:00Z,TALL_003 TALL.2018.14,TALL_003.S.20180418,M7Kgwa5WKWpUc/x8/e/x023Ji8g7A4vtJ4N5K9/r6+Q=,AGOCON,1
TALL_009,evergreenForest,2018-04-18T00:00:00Z,TALL_009 TALL.2018.14,TALL_009.W.20180418,l/M16YIQdhkqn3jvos9LY5YlMK0zaGHkzdYXa6vOhCg=,ELAGRA,1
TALL_002,mixedForest,2018-04-18T00:00:00Z,TALL_002 TALL.2018.14,TALL_002.E.20180418,GD+N/FshctzlBqRJCqyinxL7IfDHJ25PUZlxV/u69/Q=,DICDIL5,1
TALL_003,mixedForest,2018-04-18T00:00:00Z,TALL_003 TALL.2018.14,TALL_003.W.20180418,M7Kgwa5WKWr6s0KyIO7C0XJzej1/czUtxj2ap9CEa3o=,ANIMER2,2
TALL_003,mixedForest,2018-04-18T00:00:00Z,TALL_003 TALL.2018.14,TALL_003.W.20180418,M7Kgwa5WKWr6s0KyIO7C0XJzej1/czUtxj2ap9CEa3o=,ANIMER2,2
TALL_004,evergreenForest,2018-04-18T00:00:00Z,TALL_004 TALL.2018.14,TALL_004.S.20180418,Qa/aVRg+qTPh4Ni1olCABixTTfuzbDTgc5+3kZ81KVc=,ANIHAP,1
TALL_007,deciduousForest,2018-05-02T00:00:00Z,TALL_007 TALL.2018.16,TALL_007.E.20180502,dCnpKCfrHjMLUq0KTIn2npnPCK6uf83FeG9YvIh9xi0=,CYCCON2,1
TALL_001,deciduousForest,2018-05-02T00:00:00Z,TALL_001 TALL.2018.16,TALL_001.S.20180502,oBD9lvhf20mqUj2MSzUA+XF9gT9AV8dj0Awica+fPBs=,CYCCON2,1
TALL_003,mixedForest,2018-05-02T00:00:00Z,TALL_003 TALL.2018.16,TALL_003.W.20180502,M7Kgwa5WKWr6s0KyIO7C0bVOXQMjACkx4LyzC47ennA=,ANIMER2,1
TALL_009,evergreenForest,2018-05-02T00:00:00Z,TALL_009 TALL.2018.16,TALL_009.W.20180502,l/M16YIQdhkqn3jvos9LY6NL0eQ4+9TLWqDio5wY8/I=,ELAGRA,2
TALL_009,evergreenForest,2018-05-02T00:00:00Z,TALL_009 TALL.2018.16,TALL_009.W.20180502,l/M16YIQdhkqn3jvos9LY6NL0eQ4+9TLWqDio5wY8/I=,ELAGRA,2
TALL_009,evergreenForest,2018-05-02T00:00:00Z,TALL_009 TALL.2018.16,TALL_009.W.20180502,l/M16YIQdhkqn3jvos9LY3Px3eKmkYtpBUiAzC5+ncY=,CYCFRE,1
TALL_003,mixedForest,2018-05-02T00:00:00Z,TALL_003 TALL.2018.16,TALL_003.S.20180502,M7Kgwa5WKWpUc/x8/e/x09GpyU6VVgc8YRrZXUHR61o=,CLIBAL,1
TALL_001,deciduousForest,2018-05-02T00:00:00Z,TALL_001 TALL.2018.16,TALL_001.E.20180502,oBD9lvhf20lf4eZRkcr4HJOKYiancEHAFWCelNMmiDM=,CYCCON2,1
TALL_005,mixedForest,2018-05-02T00:00:00Z,TALL_005 TALL.2018.16,TALL_005.W.20180502,t0MQRG9cttlCSd4GJsiBExV/XSm/aZpx6U3CZ4Vt1ao=,CYCCON2,1
TALL_005,mixedForest,2018-05-02T00:00:00Z,TALL_005 TALL.2018.16,TALL_005.W.20180502,t0MQRG9cttlCSd4GJsiBE9sVW6Kqj9huMX7noag+WOw=,CARSYL,1
TALL_008,deciduousForest,2018-05-02T00:00:00Z,TALL_008 TALL.2018.16,TALL_008.S.20180502,ohyOCuNZZNEZJ4yATi7lzLCDB7rwGM+n5PojDr2XZvg=,DICDIL5,1
TALL_003,mixedForest,2018-05-16T00:00:00Z,TALL_003 TALL.2018.18,TALL_003.S.20180516,M7Kgwa5WKWpUc/x8/e/x0+I9Qg8y4wj2fxvQmBBKhj4=,LOXCRE,2
TALL_003,mixedForest,2018-05-16T00:00:00Z,TALL_003 TALL.2018.18,TALL_003.S.20180516,M7Kgwa5WKWpUc/x8/e/x0+I9Qg8y4wj2fxvQmBBKhj4=,LOXCRE,2
TALL_003,mixedForest,2018-05-16T00:00:00Z,TALL_003 TALL.2018.18,TALL_003.S.20180516,M7Kgwa5WKWpUc/x8/e/x07nzckRSJCqQ60MFqjJ1wiw=,LEBPUL,2
TALL_003,mixedForest,2018-05-16T00:00:00Z,TALL_003 TALL.2018.18,TALL_003.S.20180516,M7Kgwa5WKWpUc/x8/e/x07nzckRSJCqQ60MFqjJ1wiw=,LEBPUL,2
TALL_002,mixedForest,2018-05-16T00:00:00Z,TALL_002 TALL.2018.18,TALL_002.W.20180516,GD+N/FshctwvNDvieo3BHgMzfm2HITKJCoxGXRTiwvQ=,DICPOL,1
TALL_006,evergreenForest,2018-05-16T00:00:00Z,TALL_006 TALL.2018.18,TALL_006.S.20180516,GF+klScYxlNodtUSRfk6AWkRxXW5BFbZOK40Zr42giU=,HELNIG,1
TALL_007,deciduousForest,2018-05-16T00:00:00Z,TALL_007 TALL.2018.18,TALL_007.W.20180516,dCnpKCfrHjNHHVd7w3Zkt/W+QZ9gEyg6VIfEdJ3/kJY=,DICFUR1,1
TALL_001,deciduousForest,2018-05-16T00:00:00Z,TALL_001 TALL.2018.18,TALL_001.W.20180516,oBD9lvhf20kyWnfEcD3Uz7hOGyeYTpnWh/IGs+9ckB4=,CARSYL,1
TALL_009,evergreenForest,2018-05-16T00:00:00Z,TALL_009 TALL.2018.18,TALL_009.S.20180516,l/M16YIQdhlYQIBMvy7LLCPghCdqZHRInrv0x1VNe1g=,PTEOPH,1
TALL_009,evergreenForest,2018-05-16T00:00:00Z,TALL_009 TALL.2018.18,TALL_009.S.20180516,l/M16YIQdhlYQIBMvy7LLIYmDbqGzIrHBKb6Ehpz7aY=,SELSP2,1
TALL_009,evergreenForest,2018-05-16T00:00:00Z,TALL_009 TALL.2018.18,TALL_009.S.20180516,l/M16YIQdhlYQIBMvy7LLA/K3RWskR5/hTQO7WhwsHU=,LOXCRE,1
TALL_003,mixedForest,2018-05-16T00:00:00Z,TALL_003 TALL.2018.18,TALL_003.W.20180516,M7Kgwa5WKWr6s0KyIO7C0YWaAZa+abVDzjgPnrSj5cE=,ACUTES,1
TALL_002,mixedForest,2018-05-16T00:00:00Z,TALL_002 TALL.2018.18,TALL_002.S.20180516,GD+N/FshctwEFU9OxZeXIH4C6V84It3VmybJ0kNHvqw=,PASPUN,1
TALL_005,mixedForest,2018-05-16T00:00:00Z,TALL_005 TALL.2018.18,TALL_005.W.20180516,t0MQRG9cttlCSd4GJsiBE2XD0OnI8Y3ElqqXFZLN0XE=,DICFUR1,1
TALL_008,deciduousForest,2018-05-16T00:00:00Z,TALL_008 TALL.2018.18,TALL_008.S.20180516,ohyOCuNZZNEZJ4yATi7lzJasE1wZuEMIdiD4f29PnLw=,DICAMB,1
TALL_008,deciduousForest,2018-05-16T00:00:00Z,TALL_008 TALL.2018.18,TALL_008.S.20180516,ohyOCuNZZNEZJ4yATi7lzEHntBNfJNkPHKDSeebSQjc=,CYCCON2,1
TALL_008,deciduousForest,2018-05-16T00:00:00Z,TALL_008 TALL.2018.18,TALL_008.S.20180516,ohyOCuNZZNEZJ4yATi7lzBJQReYFC2OKmhMOOUWm1Lw=,CARSYL,2
