plotIDeventID,plotID,sampleID,nlcdClass,individualID,collectDate,subsampleID,taxonID.y,individualCount
HARV_001 HARV.2018.19,HARV_001,HARV_001.S.20180522,deciduousForest,NEON.BET.D01.003785,2018-05-22T00:00:00Z,Lp8M7PrSWwBw91v47YyQngWm6FXE80u29H90YzZCJyA=,SPHSTE3,1
HARV_001 HARV.2018.19,HARV_001,HARV_001.S.20180522,deciduousForest,NEON.BET.D01.003910,2018-05-22T00:00:00Z,Lp8M7PrSWwBw91v47YyQnjgoEsi64tV5ZnVRQCHuLFY=,CARGOR,1
HARV_013 HARV.2018.19,HARV_013,HARV_013.W.20180522,evergreenForest,NEON.BET.D01.003822,2018-05-22T00:00:00Z,lFumUD6T2rnYJOh/QNSIkfSCpdU2mjZYFw38mkQYnew=,SPHSTE3,1
HARV_013 HARV.2018.19,HARV_013,HARV_013.E.20180522,evergreenForest,NEON.BET.D01.003900,2018-05-22T00:00:00Z,lFumUD6T2rk1MTvgp9PCqMe9PbwusmJHjv2V9Tjp9Is=,CARGOR,1
HARV_013 HARV.2018.19,HARV_013,HARV_013.E.20180522,evergreenForest,NEON.BET.D01.003818,2018-05-22T00:00:00Z,lFumUD6T2rk1MTvgp9PCqMBtvihF/zgbXsAzdLx6bLQ=,SPHSTE3,2
HARV_013 HARV.2018.19,HARV_013,HARV_013.E.20180522,evergreenForest,NEON.BET.D01.003818,2018-05-22T00:00:00Z,lFumUD6T2rk1MTvgp9PCqMBtvihF/zgbXsAzdLx6bLQ=,SPHSTE3,2
HARV_001 HARV.2018.19,HARV_001,HARV_001.E.20180522,deciduousForest,NEON.BET.D01.003166,2018-05-22T00:00:00Z,Lp8M7PrSWwCfNBrSL7mMacan2vS5Tcn+MqJsRWqh2Ok=,CARGOR,1
HARV_001 HARV.2018.19,HARV_001,HARV_001.E.20180522,deciduousForest,NEON.BET.D01.003894,2018-05-22T00:00:00Z,Lp8M7PrSWwCfNBrSL7mMaQzfv83e/JFXwnPACCHfBkc=,CARGOR,4
HARV_001 HARV.2018.19,HARV_001,HARV_001.E.20180522,deciduousForest,NEON.BET.D01.003894,2018-05-22T00:00:00Z,Lp8M7PrSWwCfNBrSL7mMaQzfv83e/JFXwnPACCHfBkc=,CARGOR,4
HARV_001 HARV.2018.19,HARV_001,HARV_001.E.20180522,deciduousForest,NEON.BET.D01.003894,2018-05-22T00:00:00Z,Lp8M7PrSWwCfNBrSL7mMaQzfv83e/JFXwnPACCHfBkc=,CARGOR,4
HARV_001 HARV.2018.19,HARV_001,HARV_001.E.20180522,deciduousForest,NEON.BET.D01.003894,2018-05-22T00:00:00Z,Lp8M7PrSWwCfNBrSL7mMaQzfv83e/JFXwnPACCHfBkc=,CARGOR,4
HARV_010 HARV.2018.19,HARV_010,HARV_010.W.20180522,mixedForest,NEON.BET.D01.003825,2018-05-22T00:00:00Z,IKTBBoKzvadnA5NmmFja+/JPd+XQbMRkkQoijhDWFt8=,SPHSTE3,5
HARV_010 HARV.2018.19,HARV_010,HARV_010.W.20180522,mixedForest,NEON.BET.D01.003825,2018-05-22T00:00:00Z,IKTBBoKzvadnA5NmmFja+/JPd+XQbMRkkQoijhDWFt8=,SPHSTE3,5
HARV_010 HARV.2018.19,HARV_010,HARV_010.W.20180522,mixedForest,NEON.BET.D01.003825,2018-05-22T00:00:00Z,IKTBBoKzvadnA5NmmFja+/JPd+XQbMRkkQoijhDWFt8=,SPHSTE3,5
HARV_010 HARV.2018.19,HARV_010,HARV_010.W.20180522,mixedForest,NEON.BET.D01.003825,2018-05-22T00:00:00Z,IKTBBoKzvadnA5NmmFja+/JPd+XQbMRkkQoijhDWFt8=,SPHSTE3,5
HARV_010 HARV.2018.19,HARV_010,HARV_010.W.20180522,mixedForest,NEON.BET.D01.003825,2018-05-22T00:00:00Z,IKTBBoKzvadnA5NmmFja+/JPd+XQbMRkkQoijhDWFt8=,SPHSTE3,5
HARV_010 HARV.2018.19,HARV_010,HARV_010.W.20180522,mixedForest,NEON.BET.D01.004195,2018-05-22T00:00:00Z,IKTBBoKzvadnA5NmmFja+x+p4ptN2nnWlM/z3qgJ/kM=,CARGOR,5
HARV_010 HARV.2018.19,HARV_010,HARV_010.W.20180522,mixedForest,NEON.BET.D01.004195,2018-05-22T00:00:00Z,IKTBBoKzvadnA5NmmFja+x+p4ptN2nnWlM/z3qgJ/kM=,CARGOR,5
HARV_010 HARV.2018.19,HARV_010,HARV_010.W.20180522,mixedForest,NEON.BET.D01.004195,2018-05-22T00:00:00Z,IKTBBoKzvadnA5NmmFja+x+p4ptN2nnWlM/z3qgJ/kM=,CARGOR,5
HARV_010 HARV.2018.19,HARV_010,HARV_010.W.20180522,mixedForest,NEON.BET.D01.004195,2018-05-22T00:00:00Z,IKTBBoKzvadnA5NmmFja+x+p4ptN2nnWlM/z3qgJ/kM=,CARGOR,5
HARV_010 HARV.2018.19,HARV_010,HARV_010.W.20180522,mixedForest,NEON.BET.D01.004195,2018-05-22T00:00:00Z,IKTBBoKzvadnA5NmmFja+x+p4ptN2nnWlM/z3qgJ/kM=,CARGOR,5
HARV_002 HARV.2018.19,HARV_002,HARV_002.W.20180522,deciduousForest,NEON.BET.D01.003817,2018-05-22T00:00:00Z,aC3QojVI9ezpYmug6pFRGOHE8R4tstfHf97gNU//fnA=,SPHSTE3,1
HARV_010 HARV.2018.19,HARV_010,HARV_010.S.20180522,mixedForest,NEON.BET.D01.003987,2018-05-22T00:00:00Z,IKTBBoKzvacYTSVmEpEOdC1DjNo+qhisiXNJKKbnWOs=,CARGOR,1
HARV_022 HARV.2018.19,HARV_022,HARV_022.W.20180522,evergreenForest,NEON.BET.D01.003239,2018-05-22T00:00:00Z,vt05/1/XT7PLECsh5kE/TEXeNHIKITWV7MoTKjg11W4=,PTEROS,1
HARV_002 HARV.2018.19,HARV_002,HARV_002.E.20180522,deciduousForest,NEON.BET.D01.003777,2018-05-22T00:00:00Z,aC3QojVI9ezm8ldXFjdtvh7CQq7p9u0bi+piWbb3GZY=,SPHCAN,1
HARV_013 HARV.2018.19,HARV_013,HARV_013.S.20180522,evergreenForest,NEON.BET.D01.004229,2018-05-22T00:00:00Z,lFumUD6T2rl9eLpifLVSsdrLGf6HCoH0PhKOZmt+3JQ=,SPHSTE3,6
HARV_013 HARV.2018.19,HARV_013,HARV_013.S.20180522,evergreenForest,NEON.BET.D01.004229,2018-05-22T00:00:00Z,lFumUD6T2rl9eLpifLVSsdrLGf6HCoH0PhKOZmt+3JQ=,SPHSTE3,6
HARV_013 HARV.2018.19,HARV_013,HARV_013.S.20180522,evergreenForest,NEON.BET.D01.004229,2018-05-22T00:00:00Z,lFumUD6T2rl9eLpifLVSsdrLGf6HCoH0PhKOZmt+3JQ=,SPHSTE3,6
HARV_013 HARV.2018.19,HARV_013,HARV_013.S.20180522,evergreenForest,NEON.BET.D01.004229,2018-05-22T00:00:00Z,lFumUD6T2rl9eLpifLVSsdrLGf6HCoH0PhKOZmt+3JQ=,SPHSTE3,6
HARV_013 HARV.2018.19,HARV_013,HARV_013.S.20180522,evergreenForest,NEON.BET.D01.004229,2018-05-22T00:00:00Z,lFumUD6T2rl9eLpifLVSsdrLGf6HCoH0PhKOZmt+3JQ=,SPHSTE3,6
HARV_013 HARV.2018.19,HARV_013,HARV_013.S.20180522,evergreenForest,NEON.BET.D01.004229,2018-05-22T00:00:00Z,lFumUD6T2rl9eLpifLVSsdrLGf6HCoH0PhKOZmt+3JQ=,SPHSTE3,6
HARV_013 HARV.2018.19,HARV_013,HARV_013.S.20180522,evergreenForest,NEON.BET.D01.003897,2018-05-22T00:00:00Z,lFumUD6T2rl9eLpifLVSsW1MZ3X2nMyAORfnJw+7qQ4=,CARGOR,1
HARV_006 HARV.2018.19,HARV_006,HARV_006.W.20180522,deciduousForest,NEON.BET.D01.003184,2018-05-22T00:00:00Z,nqQHSOkEpR0eajkHEK9fi59cT1+Aar0FrRTenJXof2c=,PTEMUT2,1
HARV_006 HARV.2018.19,HARV_006,HARV_006.W.20180522,deciduousForest,NEON.BET.D01.003194,2018-05-22T00:00:00Z,nqQHSOkEpR0eajkHEK9fi2CuK4hyO9Fj/gRfpi/4SS4=,NOTAEN,1
HARV_006 HARV.2018.19,HARV_006,HARV_006.W.20180522,deciduousForest,NEON.BET.D01.003917,2018-05-22T00:00:00Z,nqQHSOkEpR0eajkHEK9fiz08aea4eKmkSHNoLqrirGM=,CARGOR,3
HARV_006 HARV.2018.19,HARV_006,HARV_006.W.20180522,deciduousForest,NEON.BET.D01.003917,2018-05-22T00:00:00Z,nqQHSOkEpR0eajkHEK9fiz08aea4eKmkSHNoLqrirGM=,CARGOR,3
HARV_006 HARV.2018.19,HARV_006,HARV_006.W.20180522,deciduousForest,NEON.BET.D01.003917,2018-05-22T00:00:00Z,nqQHSOkEpR0eajkHEK9fiz08aea4eKmkSHNoLqrirGM=,CARGOR,3
HARV_005 HARV.2018.19,HARV_005,HARV_005.W.20180522,deciduousForest,NEON.BET.D01.003983,2018-05-22T00:00:00Z,VYbX3k7w1wbs3z5FcYw0w1zHeT07GgCCMb1Od61kS3A=,CARGOR,1
HARV_004 HARV.2018.19,HARV_004,HARV_004.E.20180522,mixedForest,NEON.BET.D01.003176,2018-05-22T00:00:00Z,tDzbpJ00aa+YABRk/UmV/lEhyEj6HqzUvvW6AMP9rjY=,PTEADO,1
HARV_004 HARV.2018.19,HARV_004,HARV_004.E.20180522,mixedForest,NEON.BET.D01.004163,2018-05-22T00:00:00Z,tDzbpJ00aa+YABRk/UmV/k0+IDNvHagwzU8qt6vI/vg=,CARGOR,6
HARV_004 HARV.2018.19,HARV_004,HARV_004.E.20180522,mixedForest,NEON.BET.D01.004163,2018-05-22T00:00:00Z,tDzbpJ00aa+YABRk/UmV/k0+IDNvHagwzU8qt6vI/vg=,CARGOR,6
HARV_004 HARV.2018.19,HARV_004,HARV_004.E.20180522,mixedForest,NEON.BET.D01.004163,2018-05-22T00:00:00Z,tDzbpJ00aa+YABRk/UmV/k0+IDNvHagwzU8qt6vI/vg=,CARGOR,6
HARV_004 HARV.2018.19,HARV_004,HARV_004.E.20180522,mixedForest,NEON.BET.D01.004163,2018-05-22T00:00:00Z,tDzbpJ00aa+YABRk/UmV/k0+IDNvHagwzU8qt6vI/vg=,CARGOR,6
HARV_004 HARV.2018.19,HARV_004,HARV_004.E.20180522,mixedForest,NEON.BET.D01.004163,2018-05-22T00:00:00Z,tDzbpJ00aa+YABRk/UmV/k0+IDNvHagwzU8qt6vI/vg=,CARGOR,6
HARV_004 HARV.2018.19,HARV_004,HARV_004.E.20180522,mixedForest,NEON.BET.D01.004163,2018-05-22T00:00:00Z,tDzbpJ00aa+YABRk/UmV/k0+IDNvHagwzU8qt6vI/vg=,CARGOR,6
HARV_004 HARV.2018.19,HARV_004,HARV_004.S.20180522,mixedForest,NEON.BET.D01.003185,2018-05-22T00:00:00Z,tDzbpJ00aa9oZAi9h7cCBMs54YpcPfIBuph5/ahSKQw=,PTEMUT2,1
HARV_004 HARV.2018.19,HARV_004,HARV_004.S.20180522,mixedForest,NEON.BET.D01.003167,2018-05-22T00:00:00Z,tDzbpJ00aa9oZAi9h7cCBADl1GalX7t6WxSYSSv/dpE=,PTEPEN,1
HARV_004 HARV.2018.19,HARV_004,HARV_004.S.20180522,mixedForest,NEON.BET.D01.003133,2018-05-22T00:00:00Z,tDzbpJ00aa9oZAi9h7cCBNRU3TeofsBR+iJqs6yA1r8=,PLADEC,1
HARV_001 HARV.2018.19,HARV_001,HARV_001.W.20180522,deciduousForest,NEON.BET.D01.003840,2018-05-22T00:00:00Z,Lp8M7PrSWwBLBgPyqUwP0qecmpLuefGAICQuKr1cOQs=,SPHSTE3,1
HARV_001 HARV.2018.19,HARV_001,HARV_001.W.20180522,deciduousForest,NEON.BET.D01.003980,2018-05-22T00:00:00Z,Lp8M7PrSWwBLBgPyqUwP0gT2deJm9oyrGCyTlrGNCoQ=,CARGOR,2
HARV_001 HARV.2018.19,HARV_001,HARV_001.W.20180522,deciduousForest,NEON.BET.D01.003980,2018-05-22T00:00:00Z,Lp8M7PrSWwBLBgPyqUwP0gT2deJm9oyrGCyTlrGNCoQ=,CARGOR,2
HARV_021 HARV.2018.19,HARV_021,HARV_021.S.20180522,evergreenForest,NEON.BET.D01.003804,2018-05-22T00:00:00Z,oYoMzXfFrZ+zXRTSQE0+TO2iKXo3fPgCObgCX1Vma0U=,SPHSTE3,1
HARV_002 HARV.2018.19,HARV_002,HARV_002.S.20180522,deciduousForest,NEON.BET.D01.003110,2018-05-22T00:00:00Z,aC3QojVI9ezKQ5FrX4eMGf8CnBi9WXV42wIZuBR+lSc=,CARSER,1
HARV_005 HARV.2018.19,HARV_005,HARV_005.S.20180522,deciduousForest,NEON.BET.D01.003198,2018-05-22T00:00:00Z,VYbX3k7w1wayZEPnBboK69DfXkzJkMrW7KYppw6/aQY=,NOTAEN,1
HARV_005 HARV.2018.19,HARV_005,HARV_005.S.20180522,deciduousForest,NEON.BET.D01.003979,2018-05-22T00:00:00Z,VYbX3k7w1wayZEPnBboK68ajVbkHxtPbuzN6TLyjloM=,CARGOR,5
HARV_005 HARV.2018.19,HARV_005,HARV_005.S.20180522,deciduousForest,NEON.BET.D01.003979,2018-05-22T00:00:00Z,VYbX3k7w1wayZEPnBboK68ajVbkHxtPbuzN6TLyjloM=,CARGOR,5
HARV_005 HARV.2018.19,HARV_005,HARV_005.S.20180522,deciduousForest,NEON.BET.D01.003979,2018-05-22T00:00:00Z,VYbX3k7w1wayZEPnBboK68ajVbkHxtPbuzN6TLyjloM=,CARGOR,5
HARV_005 HARV.2018.19,HARV_005,HARV_005.S.20180522,deciduousForest,NEON.BET.D01.003979,2018-05-22T00:00:00Z,VYbX3k7w1wayZEPnBboK68ajVbkHxtPbuzN6TLyjloM=,CARGOR,5
HARV_005 HARV.2018.19,HARV_005,HARV_005.S.20180522,deciduousForest,NEON.BET.D01.003979,2018-05-22T00:00:00Z,VYbX3k7w1wayZEPnBboK68ajVbkHxtPbuzN6TLyjloM=,CARGOR,5
HARV_006 HARV.2018.19,HARV_006,HARV_006.S.20180522,deciduousForest,NEON.BET.D01.003812,2018-05-22T00:00:00Z,nqQHSOkEpR2EOzKpELYqokGgSJfPsqanheEU3WvLT9E=,SPHSTE3,1
HARV_006 HARV.2018.19,HARV_006,HARV_006.S.20180522,deciduousForest,NEON.BET.D01.003899,2018-05-22T00:00:00Z,nqQHSOkEpR2EOzKpELYqoh4L6pxqwtkOPKcZFcIIydE=,CARGOR,1
HARV_021 HARV.2018.21,HARV_021,HARV_021.E.20180605,evergreenForest,NEON.BET.D01.003773,2018-06-05T00:00:00Z,oYoMzXfFrZ9kQBFHxrw4rPhE7Mzkh5YhPF0S3aqKH6c=,SPHCAN,1
HARV_004 HARV.2018.21,HARV_004,HARV_004.S.20180605,mixedForest,NEON.BET.D01.003187,2018-06-05T00:00:00Z,tDzbpJ00aa9oZAi9h7cCBPPaMPgEflq2dlzZgznO8+o=,PTEMUT2,1
HARV_006 HARV.2018.21,HARV_006,HARV_006.E.20180605,deciduousForest,NEON.BET.D01.003810,2018-06-05T00:00:00Z,nqQHSOkEpR2PP2HlLRlqocn1nai9dLUJKrz1Wr40b3A=,SPHSTE3,1
HARV_006 HARV.2018.21,HARV_006,HARV_006.E.20180605,deciduousForest,NEON.BET.D01.003104,2018-06-05T00:00:00Z,nqQHSOkEpR2PP2HlLRlqocTB0vVEHuHW00WHet3awHI=,CARSER,1
HARV_004 HARV.2018.21,HARV_004,HARV_004.E.20180605,mixedForest,NEON.BET.D01.003989,2018-06-05T00:00:00Z,tDzbpJ00aa+YABRk/UmV/rzGT7ydwOmFPsiiB5hXdDE=,CARGOR,3
HARV_004 HARV.2018.21,HARV_004,HARV_004.E.20180605,mixedForest,NEON.BET.D01.003989,2018-06-05T00:00:00Z,tDzbpJ00aa+YABRk/UmV/rzGT7ydwOmFPsiiB5hXdDE=,CARGOR,3
HARV_004 HARV.2018.21,HARV_004,HARV_004.E.20180605,mixedForest,NEON.BET.D01.003989,2018-06-05T00:00:00Z,tDzbpJ00aa+YABRk/UmV/rzGT7ydwOmFPsiiB5hXdDE=,CARGOR,3
HARV_004 HARV.2018.21,HARV_004,HARV_004.W.20180605,mixedForest,NEON.BET.D01.003780,2018-06-05T00:00:00Z,tDzbpJ00aa/i2/DtiNUyLeuFv7Tzpfrxyp3SLY4Ls3I=,SPHCAN,2
HARV_004 HARV.2018.21,HARV_004,HARV_004.W.20180605,mixedForest,NEON.BET.D01.003780,2018-06-05T00:00:00Z,tDzbpJ00aa/i2/DtiNUyLeuFv7Tzpfrxyp3SLY4Ls3I=,SPHCAN,2
HARV_021 HARV.2018.21,HARV_021,HARV_021.W.20180605,evergreenForest,NEON.BET.D01.003778,2018-06-05T00:00:00Z,oYoMzXfFrZ9ltUXikb1Gm6gP9j3ukIYnqgYQ1WvSVNo=,SPHCAN,1
HARV_021 HARV.2018.21,HARV_021,HARV_021.W.20180605,evergreenForest,NEON.BET.D01.003153,2018-06-05T00:00:00Z,oYoMzXfFrZ9ltUXikb1Gm7Sd4tFPpRItXf3DVfRGjQc=,CYMPLA2,1
HARV_001 HARV.2018.21,HARV_001,HARV_001.W.20180605,deciduousForest,NEON.BET.D01.003798,2018-06-05T00:00:00Z,Lp8M7PrSWwBLBgPyqUwP0igFAJMGY4eaqfe+QCcSMKQ=,SPHSTE3,3
HARV_001 HARV.2018.21,HARV_001,HARV_001.W.20180605,deciduousForest,NEON.BET.D01.003798,2018-06-05T00:00:00Z,Lp8M7PrSWwBLBgPyqUwP0igFAJMGY4eaqfe+QCcSMKQ=,SPHSTE3,3
HARV_001 HARV.2018.21,HARV_001,HARV_001.W.20180605,deciduousForest,NEON.BET.D01.003798,2018-06-05T00:00:00Z,Lp8M7PrSWwBLBgPyqUwP0igFAJMGY4eaqfe+QCcSMKQ=,SPHSTE3,3
HARV_002 HARV.2018.21,HARV_002,HARV_002.E.20180605,deciduousForest,NEON.BET.D01.003811,2018-06-05T00:00:00Z,aC3QojVI9ezm8ldXFjdtvrPnEooveCaeyW8OWAbJe40=,SPHSTE3,1
HARV_010 HARV.2018.21,HARV_010,HARV_010.W.20180605,mixedForest,NEON.BET.D01.003992,2018-06-05T00:00:00Z,IKTBBoKzvadnA5NmmFja+wGveW6pFFSzfFN5bky8bp0=,CARGOR,2
HARV_010 HARV.2018.21,HARV_010,HARV_010.W.20180605,mixedForest,NEON.BET.D01.003992,2018-06-05T00:00:00Z,IKTBBoKzvadnA5NmmFja+wGveW6pFFSzfFN5bky8bp0=,CARGOR,2
HARV_010 HARV.2018.21,HARV_010,HARV_010.W.20180605,mixedForest,NEON.BET.D01.003805,2018-06-05T00:00:00Z,IKTBBoKzvadnA5NmmFja+yKhLgefHx4muvQZl9DUZ24=,SPHSTE3,2
HARV_010 HARV.2018.21,HARV_010,HARV_010.W.20180605,mixedForest,NEON.BET.D01.003805,2018-06-05T00:00:00Z,IKTBBoKzvadnA5NmmFja+yKhLgefHx4muvQZl9DUZ24=,SPHSTE3,2
HARV_010 HARV.2018.21,HARV_010,HARV_010.W.20180605,mixedForest,NEON.BET.D01.003766,2018-06-05T00:00:00Z,IKTBBoKzvadnA5NmmFja++umEJ5C35EbnDyzYNkgC8I=,SPHCAN,2
HARV_010 HARV.2018.21,HARV_010,HARV_010.W.20180605,mixedForest,NEON.BET.D01.003766,2018-06-05T00:00:00Z,IKTBBoKzvadnA5NmmFja++umEJ5C35EbnDyzYNkgC8I=,SPHCAN,2
HARV_002 HARV.2018.21,HARV_002,HARV_002.S.20180605,deciduousForest,NEON.BET.D01.004007,2018-06-05T00:00:00Z,aC3QojVI9ezKQ5FrX4eMGU+ZziL+Wc0mW0xhs6VIulc=,CARGOR,1
HARV_002 HARV.2018.21,HARV_002,HARV_002.S.20180605,deciduousForest,NEON.BET.D01.003161,2018-06-05T00:00:00Z,aC3QojVI9ezKQ5FrX4eMGYReMHTxZ0cYiPrW4tIYRHw=,SYNIMP,1
HARV_002 HARV.2018.21,HARV_002,HARV_002.S.20180605,deciduousForest,NEON.BET.D01.003106,2018-06-05T00:00:00Z,aC3QojVI9ezKQ5FrX4eMGWbfTdgKoDKc9qsFQlKdEIs=,CARSER,1
HARV_005 HARV.2018.21,HARV_005,HARV_005.E.20180605,deciduousForest,NEON.BET.D01.003994,2018-06-05T00:00:00Z,VYbX3k7w1wbGkCvEhIg6d7QRJ7NsDc9Dp9yjLGOtxKM=,CARGOR,2
HARV_005 HARV.2018.21,HARV_005,HARV_005.E.20180605,deciduousForest,NEON.BET.D01.003994,2018-06-05T00:00:00Z,VYbX3k7w1wbGkCvEhIg6d7QRJ7NsDc9Dp9yjLGOtxKM=,CARGOR,2
HARV_005 HARV.2018.21,HARV_005,HARV_005.E.20180605,deciduousForest,NEON.BET.D01.003105,2018-06-05T00:00:00Z,VYbX3k7w1wbGkCvEhIg6d0cTUCFOxpvJv5inAHEPu38=,CARSER,1
HARV_021 HARV.2018.21,HARV_021,HARV_021.S.20180605,evergreenForest,NEON.BET.D01.003898,2018-06-05T00:00:00Z,oYoMzXfFrZ+zXRTSQE0+TLj2xqWO+U0EnmREqtnPctQ=,CARGOR,1
HARV_021 HARV.2018.21,HARV_021,HARV_021.S.20180605,evergreenForest,NEON.BET.D01.003786,2018-06-05T00:00:00Z,oYoMzXfFrZ+zXRTSQE0+TPH4+kxIUIt/Iv+K2fP6aWc=,SPHSTE3,1
HARV_010 HARV.2018.21,HARV_010,HARV_010.E.20180605,mixedForest,NEON.BET.D01.003999,2018-06-05T00:00:00Z,IKTBBoKzvaeaGStLiQWe3GgrrZ1PRYO5qUHpGvWggZ0=,CARGOR,3
HARV_010 HARV.2018.21,HARV_010,HARV_010.E.20180605,mixedForest,NEON.BET.D01.003999,2018-06-05T00:00:00Z,IKTBBoKzvaeaGStLiQWe3GgrrZ1PRYO5qUHpGvWggZ0=,CARGOR,3
HARV_010 HARV.2018.21,HARV_010,HARV_010.E.20180605,mixedForest,NEON.BET.D01.003999,2018-06-05T00:00:00Z,IKTBBoKzvaeaGStLiQWe3GgrrZ1PRYO5qUHpGvWggZ0=,CARGOR,3
HARV_010 HARV.2018.21,HARV_010,HARV_010.E.20180605,mixedForest,NEON.BET.D01.003807,2018-06-05T00:00:00Z,IKTBBoKzvaeaGStLiQWe3KwyGl1GWnn7qJqG9jnDQQ8=,SPHSTE3,1
HARV_010 HARV.2018.21,HARV_010,HARV_010.E.20180605,mixedForest,NEON.BET.D01.003765,2018-06-05T00:00:00Z,IKTBBoKzvaeaGStLiQWe3NdiDhvX1F1NvG5zCLOISTE=,SPHCAN,1
HARV_010 HARV.2018.21,HARV_010,HARV_010.E.20180605,mixedForest,NEON.BET.D01.003146,2018-06-05T00:00:00Z,IKTBBoKzvaeaGStLiQWe3IFv9KpuZmhhEAmcIR386yM=,CYMCRI,1
HARV_022 HARV.2018.21,HARV_022,HARV_022.E.20180605,evergreenForest,NEON.BET.D01.003779,2018-06-05T00:00:00Z,vt05/1/XT7NnAp2pO82iKMXZ0wxR1pGS/xD6pUrQL8M=,SPHCAN,1
HARV_001 HARV.2018.21,HARV_001,HARV_001.E.20180605,deciduousForest,NEON.BET.D01.003771,2018-06-05T00:00:00Z,Lp8M7PrSWwCfNBrSL7mMaRxBSPYE+H0UXWkEyEfbNO4=,SPHCAN,2
HARV_001 HARV.2018.21,HARV_001,HARV_001.E.20180605,deciduousForest,NEON.BET.D01.003771,2018-06-05T00:00:00Z,Lp8M7PrSWwCfNBrSL7mMaRxBSPYE+H0UXWkEyEfbNO4=,SPHCAN,2
HARV_006 HARV.2018.21,HARV_006,HARV_006.W.20180605,deciduousForest,NEON.BET.D01.004198,2018-06-05T00:00:00Z,nqQHSOkEpR0eajkHEK9fiyqOmRgvsdKZnVpdtUo4ikA=,CARGOR,2
HARV_006 HARV.2018.21,HARV_006,HARV_006.W.20180605,deciduousForest,NEON.BET.D01.004198,2018-06-05T00:00:00Z,nqQHSOkEpR0eajkHEK9fiyqOmRgvsdKZnVpdtUo4ikA=,CARGOR,2
HARV_006 HARV.2018.21,HARV_006,HARV_006.W.20180605,deciduousForest,NEON.BET.D01.003809,2018-06-05T00:00:00Z,nqQHSOkEpR0eajkHEK9fi00EOfi3OFCELsaIKjHrXqk=,SPHSTE3,1
HARV_006 HARV.2018.21,HARV_006,HARV_006.W.20180605,deciduousForest,NEON.BET.D01.003199,2018-06-05T00:00:00Z,nqQHSOkEpR0eajkHEK9fi73HboM4iFsqWGFL4YeXUp4=,NOTAEN,6
HARV_006 HARV.2018.21,HARV_006,HARV_006.W.20180605,deciduousForest,NEON.BET.D01.003199,2018-06-05T00:00:00Z,nqQHSOkEpR0eajkHEK9fi73HboM4iFsqWGFL4YeXUp4=,NOTAEN,6
HARV_006 HARV.2018.21,HARV_006,HARV_006.W.20180605,deciduousForest,NEON.BET.D01.003199,2018-06-05T00:00:00Z,nqQHSOkEpR0eajkHEK9fi73HboM4iFsqWGFL4YeXUp4=,NOTAEN,6
HARV_006 HARV.2018.21,HARV_006,HARV_006.W.20180605,deciduousForest,NEON.BET.D01.003199,2018-06-05T00:00:00Z,nqQHSOkEpR0eajkHEK9fi73HboM4iFsqWGFL4YeXUp4=,NOTAEN,6
HARV_006 HARV.2018.21,HARV_006,HARV_006.W.20180605,deciduousForest,NEON.BET.D01.003199,2018-06-05T00:00:00Z,nqQHSOkEpR0eajkHEK9fi73HboM4iFsqWGFL4YeXUp4=,NOTAEN,6
HARV_006 HARV.2018.21,HARV_006,HARV_006.W.20180605,deciduousForest,NEON.BET.D01.003199,2018-06-05T00:00:00Z,nqQHSOkEpR0eajkHEK9fi73HboM4iFsqWGFL4YeXUp4=,NOTAEN,6
HARV_006 HARV.2018.21,HARV_006,HARV_006.W.20180605,deciduousForest,NEON.BET.D01.003172,2018-06-05T00:00:00Z,nqQHSOkEpR0eajkHEK9fi1wKbZoYDUyrD1EZaZ3YEkk=,TRIAUT,1
HARV_008 HARV.2018.21,HARV_008,HARV_008.W.20180605,deciduousForest,NEON.BET.D01.003126,2018-06-05T00:00:00Z,Z0yx2oXOdlC9YRIxIJmT9RauhvGbl3CbC28AWsm7DYc=,PTEPEN,1
HARV_008 HARV.2018.21,HARV_008,HARV_008.E.20180605,deciduousForest,NEON.BET.D01.003792,2018-06-05T00:00:00Z,Z0yx2oXOdlAfpqPbDqfZfWfyRBLK5MvID+A0411zfr4=,SPHSTE3,2
HARV_008 HARV.2018.21,HARV_008,HARV_008.E.20180605,deciduousForest,NEON.BET.D01.003792,2018-06-05T00:00:00Z,Z0yx2oXOdlAfpqPbDqfZfWfyRBLK5MvID+A0411zfr4=,SPHSTE3,2
HARV_008 HARV.2018.21,HARV_008,HARV_008.E.20180605,deciduousForest,NEON.BET.D01.003770,2018-06-05T00:00:00Z,Z0yx2oXOdlAfpqPbDqfZfRmPtAozjk2x7JS7V3vgAkk=,SPHCAN,1
HARV_010 HARV.2018.21,HARV_010,HARV_010.S.20180605,mixedForest,NEON.BET.D01.003998,2018-06-05T00:00:00Z,IKTBBoKzvacYTSVmEpEOdNI8MTQqHBlcCUZkIlGJLzk=,CARGOR,3
HARV_010 HARV.2018.21,HARV_010,HARV_010.S.20180605,mixedForest,NEON.BET.D01.003998,2018-06-05T00:00:00Z,IKTBBoKzvacYTSVmEpEOdNI8MTQqHBlcCUZkIlGJLzk=,CARGOR,3
HARV_010 HARV.2018.21,HARV_010,HARV_010.S.20180605,mixedForest,NEON.BET.D01.003998,2018-06-05T00:00:00Z,IKTBBoKzvacYTSVmEpEOdNI8MTQqHBlcCUZkIlGJLzk=,CARGOR,3
